job,method,seed,nodes,partition,scenario,topology,period,epochs,dataset,use_cycle,event_threshold,hidden,stride,protocol_id,split,policy,accuracy,precision,recall,f1,average_precision,roc_auc,fpr,bytes_total,training_wall_s,modeled_parallel_s
FD001_event_gossip_weighted_s44_n10_8f76fe72ffbe,event_gossip_weighted,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_f1,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9727651199375338,0.9894117647058824,0.014705882352941176,322620000,201.54913802899864,56.87844179600281
FD001_event_gossip_weighted_s44_n10_8f76fe72ffbe,event_gossip_weighted,44,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_fpr02,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9727651199375338,0.9894117647058824,0.014705882352941176,322620000,201.54913802899864,56.87844179600281
FD001_event_gossip_weighted_s55_n10_b895a5feaada,event_gossip_weighted,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,0.9772259236826166,0.6875,0.7951807228915663,0.7374301675977654,0.865262826196191,0.9923583010573153,0.015145778114350625,322620000,190.53076574499755,49.98125144000325
FD001_event_gossip_weighted_s55_n10_b895a5feaada,event_gossip_weighted,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,0.9788007268322229,0.7573770491803279,0.6957831325301205,0.7252747252747253,0.865262826196191,0.9923583010573153,0.009339896503849553,322620000,190.53076574499755,49.98125144000325
FD001_event_gossip_weighted_s55_n10_b895a5feaada,event_gossip_weighted,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,0.9781950333131435,0.7303030303030303,0.7259036144578314,0.7280966767371602,0.865262826196191,0.9923583010573153,0.01123311876814338,322620000,190.53076574499755,49.98125144000325
FD001_event_gossip_weighted_s55_n10_b895a5feaada,event_gossip_weighted,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,fixed,0.956989247311828,0.92,0.92,0.92,0.9788043101939576,0.9923529411764705,0.029411764705882353,322620000,190.53076574499755,49.98125144000325
FD001_event_gossip_weighted_s55_n10_b895a5feaada,event_gossip_weighted,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_f1,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9788043101939576,0.9923529411764705,0.014705882352941176,322620000,190.53076574499755,49.98125144000325
FD001_event_gossip_weighted_s55_n10_b895a5feaada,event_gossip_weighted,55,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_fpr02,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9788043101939576,0.9923529411764705,0.014705882352941176,322620000,190.53076574499755,49.98125144000325
FD001_fedavg_s11_n10_00c24805a491,fedavg,11,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_all,fixed,0.9863113264688068,0.8498402555910544,0.8012048192771084,0.8248062015503876,0.9169278943177703,0.9942218704427707,0.005932096428120662,322604000,192.16174389901062,284.5819259570028
FD001_fedavg_s11_n10_00c24805a491,fedavg,11,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_all,val_f1,0.9866747425802543,0.8827586206896552,0.7710843373493976,0.8231511254019293,0.9169278943177703,0.9942218704427707,0.00429130379906601,322604000,192.16174389901062,284.5819259570028
FD001_fedavg_s11_n10_00c24805a491,fedavg,11,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_all,val_fpr02,0.9857056329497275,0.8364779874213837,0.8012048192771084,0.8184615384615385,0.9169278943177703,0.9942218704427707,0.0065631705162186044,322604000,192.16174389901062,284.5819259570028
FD001_fedavg_s11_n10_00c24805a491,fedavg,11,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_terminal,fixed,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9868383141762453,0.9947058823529411,0.014705882352941176,322604000,192.16174389901062,284.5819259570028
FD001_fedavg_s11_n10_00c24805a491,fedavg,11,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_terminal,val_f1,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9868383141762453,0.9947058823529411,0.014705882352941176,322604000,192.16174389901062,284.5819259570028
FD001_fedavg_s11_n10_00c24805a491,fedavg,11,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_terminal,val_fpr02,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9868383141762453,0.9947058823529411,0.014705882352941176,322604000,192.16174389901062,284.5819259570028
FD001_fedavg_s11_n10_2cb3f1a4a597,fedavg,11,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_all,fixed,0.9857056329497275,0.842948717948718,0.7921686746987951,0.8167701863354038,0.9191418670033571,0.9947506801153877,0.006184526063359838,306473800,179.91614969301008,268.3662773869939
FD001_fedavg_s11_n10_2cb3f1a4a597,fedavg,11,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_all,val_f1,0.9855844942459115,0.8901098901098901,0.7319277108433735,0.8033057851239669,0.9191418670033571,0.9947506801153877,0.003786444528587656,306473800,179.91614969301008,268.3662773869939
FD001_fedavg_s11_n10_2cb3f1a4a597,fedavg,11,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_all,val_fpr02,0.9857056329497275,0.8386075949367089,0.7981927710843374,0.8179012345679012,0.9191418670033571,0.9947506801153877,0.006436955698599016,306473800,179.91614969301008,268.3662773869939
FD001_fedavg_s11_n10_2cb3f1a4a597,fedavg,11,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,fixed,0.956989247311828,0.92,0.92,0.92,0.9874133837177318,0.9952941176470589,0.029411764705882353,306473800,179.91614969301008,268.3662773869939
FD001_fedavg_s11_n10_2cb3f1a4a597,fedavg,11,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,val_f1,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9874133837177318,0.9952941176470589,0.014705882352941176,306473800,179.91614969301008,268.3662773869939
FD001_fedavg_s11_n10_2cb3f1a4a597,fedavg,11,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,val_fpr02,0.956989247311828,0.92,0.92,0.92,0.9874133837177318,0.9952941176470589,0.029411764705882353,306473800,179.91614969301008,268.3662773869939
FD001_fedavg_s11_n10_5f287d116438,fedavg,11,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,fixed,0.9855844942459115,0.8514851485148515,0.7771084337349398,0.8125984251968504,0.9104212861722213,0.9944362835666786,0.005679666792881484,322604000,196.30423094400066,282.7246370519945
FD001_fedavg_s11_n10_5f287d116438,fedavg,11,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,val_f1,0.9855844942459115,0.8446601941747572,0.786144578313253,0.8143525741029641,0.9104212861722213,0.9944362835666786,0.00605831124574025,322604000,196.30423094400066,282.7246370519945
FD001_fedavg_s11_n10_5f287d116438,fedavg,11,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,val_fpr02,0.9855844942459115,0.8446601941747572,0.786144578313253,0.8143525741029641,0.9104212861722213,0.9944362835666786,0.00605831124574025,322604000,196.30423094400066,282.7246370519945
FD001_fedavg_s11_n10_5f287d116438,fedavg,11,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,fixed,0.946236559139785,0.9166666666666666,0.88,0.8979591836734694,0.9852980398023878,0.9947058823529412,0.029411764705882353,322604000,196.30423094400066,282.7246370519945
FD001_fedavg_s11_n10_5f287d116438,fedavg,11,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,val_f1,0.956989247311828,0.92,0.92,0.92,0.9852980398023878,0.9947058823529412,0.029411764705882353,322604000,196.30423094400066,282.7246370519945
FD001_fedavg_s11_n10_5f287d116438,fedavg,11,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,val_fpr02,0.956989247311828,0.92,0.92,0.92,0.9852980398023878,0.9947058823529412,0.029411764705882353,322604000,196.30423094400066,282.7246370519945
FD001_fedavg_s11_n10_76a816396410,fedavg,11,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_all,fixed,0.981465778316172,0.9013452914798207,0.6054216867469879,0.7243243243243244,0.857249705517411,0.985159494471639,0.002776725987630948,322604000,182.42164886799583,287.4689592419975
FD001_fedavg_s11_n10_76a816396410,fedavg,11,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_all,val_f1,0.98328285887341,0.825503355704698,0.7409638554216867,0.780952380952381,0.857249705517411,0.985159494471639,0.0065631705162186044,322604000,182.42164886799583,287.4689592419975
FD001_fedavg_s11_n10_76a816396410,fedavg,11,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_all,val_fpr02,0.9823137492428831,0.8419117647058824,0.6897590361445783,0.7582781456953642,0.857249705517411,0.985159494471639,0.005427237157642307,322604000,182.42164886799583,287.4689592419975
FD001_fedavg_s11_n10_76a816396410,fedavg,11,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_terminal,fixed,0.9032258064516129,0.9444444444444444,0.68,0.7906976744186046,0.9536121655009657,0.9829411764705882,0.014705882352941176,322604000,182.42164886799583,287.4689592419975
FD001_fedavg_s11_n10_76a816396410,fedavg,11,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_terminal,val_f1,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9536121655009657,0.9829411764705882,0.014705882352941176,322604000,182.42164886799583,287.4689592419975
FD001_fedavg_s11_n10_76a816396410,fedavg,11,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_terminal,val_fpr02,0.9354838709677419,0.9523809523809523,0.8,0.8695652173913043,0.9536121655009657,0.9829411764705882,0.014705882352941176,322604000,182.42164886799583,287.4689592419975
FD001_fedavg_s11_n10_dee136c43c1f,fedavg,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,0.9863113264688068,0.8762886597938144,0.7680722891566265,0.8186195826645265,0.9200737039795581,0.9947567627572007,0.004543733434305188,322604000,191.49966594699936,281.5499907590006
FD001_fedavg_s11_n10_dee136c43c1f,fedavg,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,0.9861901877649909,0.8682432432432432,0.7740963855421686,0.8184713375796179,0.9200737039795581,0.9947567627572007,0.004922377887163953,322604000,191.49966594699936,281.5499907590006
FD001_fedavg_s11_n10_dee136c43c1f,fedavg,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,0.9858267716535433,0.8391167192429022,0.8012048192771084,0.8197226502311248,0.9200737039795581,0.9947567627572007,0.006436955698599016,322604000,191.49966594699936,281.5499907590006
FD001_fedavg_s11_n10_dee136c43c1f,fedavg,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,fixed,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9909706959706962,0.9964705882352942,0.014705882352941176,322604000,191.49966594699936,281.5499907590006
FD001_fedavg_s11_n10_dee136c43c1f,fedavg,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_f1,0.967741935483871,0.9583333333333334,0.92,0.9387755102040817,0.9909706959706962,0.9964705882352942,0.014705882352941176,322604000,191.49966594699936,281.5499907590006
FD001_fedavg_s11_n10_dee136c43c1f,fedavg,11,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_fpr02,0.956989247311828,0.92,0.92,0.92,0.9909706959706962,0.9964705882352942,0.029411764705882353,322604000,191.49966594699936,281.5499907590006
FD001_fedavg_s11_n10_eded7b6fe62f,fedavg,11,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_all,fixed,0.9861901877649909,0.8343558282208589,0.8192771084337349,0.8267477203647416,0.9267054634388708,0.9957258036310329,0.006815600151457781,225822800,188.86136881099992,203.7600198129918
FD001_fedavg_s11_n10_eded7b6fe62f,fedavg,11,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_all,val_f1,0.9860690490611751,0.8144927536231884,0.8463855421686747,0.8301329394387001,0.9267054634388708,0.9957258036310329,0.008077748327653667,225822800,188.86136881099992,203.7600198129918
FD001_fedavg_s11_n10_eded7b6fe62f,fedavg,11,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_all,val_fpr02,0.9863113264688068,0.8230088495575221,0.8403614457831325,0.8315946348733234,0.9267054634388708,0.9957258036310329,0.007572889057175312,225822800,188.86136881099992,203.7600198129918
FD001_fedavg_s11_n10_eded7b6fe62f,fedavg,11,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_terminal,fixed,0.956989247311828,0.92,0.92,0.92,0.9922934472934475,0.9970588235294118,0.029411764705882353,225822800,188.86136881099992,203.7600198129918
FD001_fedavg_s11_n10_eded7b6fe62f,fedavg,11,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_terminal,val_f1,0.956989247311828,0.92,0.92,0.92,0.9922934472934475,0.9970588235294118,0.029411764705882353,225822800,188.86136881099992,203.7600198129918
FD001_fedavg_s11_n10_eded7b6fe62f,fedavg,11,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_terminal,val_fpr02,0.956989247311828,0.92,0.92,0.92,0.9922934472934475,0.9970588235294118,0.029411764705882353,225822800,188.86136881099992,203.7600198129918
FD001_fedavg_s11_n20_e48c7cd662f0,fedavg,11,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_all,fixed,0.9840096910963053,0.8105590062111802,0.786144578313253,0.7981651376146789,0.8889608261193171,0.9915276402847285,0.007699103874794901,645208000,187.20784992599692,532.1157094260046
FD001_fedavg_s11_n20_e48c7cd662f0,fedavg,11,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_all,val_f1,0.9843731072077528,0.8394648829431438,0.7560240963855421,0.7955625990491284,0.8889608261193171,0.9915276402847285,0.00605831124574025,645208000,187.20784992599692,532.1157094260046
FD001_fedavg_s11_n20_e48c7cd662f0,fedavg,11,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_all,val_fpr02,0.9837674136886735,0.8132911392405063,0.7740963855421686,0.7932098765432098,0.8889608261193171,0.9915276402847285,0.007446674239555724,645208000,187.20784992599692,532.1157094260046
FD001_fedavg_s11_n20_e48c7cd662f0,fedavg,11,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_terminal,fixed,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.983504980842912,0.9935294117647059,0.014705882352941176,645208000,187.20784992599692,532.1157094260046
FD001_fedavg_s11_n20_e48c7cd662f0,fedavg,11,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_terminal,val_f1,0.956989247311828,1.0,0.84,0.9130434782608695,0.983504980842912,0.9935294117647059,0.0,645208000,187.20784992599692,532.1157094260046
FD001_fedavg_s11_n20_e48c7cd662f0,fedavg,11,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_terminal,val_fpr02,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.983504980842912,0.9935294117647059,0.014705882352941176,645208000,187.20784992599692,532.1157094260046
FD001_fedavg_s11_n40_d853268d1464,fedavg,11,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_all,fixed,0.9806178073894609,0.9018691588785047,0.5813253012048193,0.706959706959707,0.8093877094903646,0.9767947214834347,0.0026505111700113595,1290416000,185.9158878310045,1040.9948768080008
FD001_fedavg_s11_n40_d853268d1464,fedavg,11,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_all,val_f1,0.9804966686856451,0.7938144329896907,0.6957831325301205,0.7415730337078652,0.8093877094903646,0.9767947214834347,0.007572889057175312,1290416000,185.9158878310045,1040.9948768080008
FD001_fedavg_s11_n40_d853268d1464,fedavg,11,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_all,val_fpr02,0.9811023622047244,0.8076923076923077,0.6957831325301205,0.7475728155339806,0.8093877094903646,0.9767947214834347,0.00694181496907737,1290416000,185.9158878310045,1040.9948768080008
FD001_fedavg_s11_n40_d853268d1464,fedavg,11,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_terminal,fixed,0.9032258064516129,0.9444444444444444,0.68,0.7906976744186046,0.9327492919818268,0.9694117647058823,0.014705882352941176,1290416000,185.9158878310045,1040.9948768080008
FD001_fedavg_s11_n40_d853268d1464,fedavg,11,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_terminal,val_f1,0.9247311827956989,0.95,0.76,0.8444444444444444,0.9327492919818268,0.9694117647058823,0.014705882352941176,1290416000,185.9158878310045,1040.9948768080008
FD001_fedavg_s11_n40_d853268d1464,fedavg,11,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_terminal,val_fpr02,0.9247311827956989,0.95,0.76,0.8444444444444444,0.9327492919818268,0.9694117647058823,0.014705882352941176,1290416000,185.9158878310045,1040.9948768080008
FD001_fedavg_s11_n5_a661fe894167,fedavg,11,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_all,fixed,0.9899454875832828,0.973384030418251,0.7710843373493976,0.8605042016806723,0.9540778575678909,0.9974080342574387,0.0008835037233371198,161302000,196.10369127500053,175.22795585899743
FD001_fedavg_s11_n5_a661fe894167,fedavg,11,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_all,val_f1,0.989824348879467,0.8827160493827161,0.8614457831325302,0.8719512195121951,0.9540778575678909,0.9974080342574387,0.004796163069544364,161302000,196.10369127500053,175.22795585899743
FD001_fedavg_s11_n5_a661fe894167,fedavg,11,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_all,val_fpr02,0.9899454875832828,0.8854489164086687,0.8614457831325302,0.8732824427480916,0.9540778575678909,0.9974080342574387,0.004669948251924776,161302000,196.10369127500053,175.22795585899743
FD001_fedavg_s11_n5_a661fe894167,fedavg,11,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_terminal,fixed,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9907601139601141,0.9964705882352941,0.014705882352941176,161302000,196.10369127500053,175.22795585899743
FD001_fedavg_s11_n5_a661fe894167,fedavg,11,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_terminal,val_f1,0.967741935483871,0.9230769230769231,0.96,0.9411764705882353,0.9907601139601141,0.9964705882352941,0.029411764705882353,161302000,196.10369127500053,175.22795585899743
FD001_fedavg_s11_n5_a661fe894167,fedavg,11,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_terminal,val_fpr02,0.967741935483871,0.9230769230769231,0.96,0.9411764705882353,0.9907601139601141,0.9964705882352941,0.029411764705882353,161302000,196.10369127500053,175.22795585899743
FD001_fedavg_s22_n10_0edf8b7fc37d,fedavg,22,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_all,fixed,0.9840096910963053,0.8012048192771084,0.8012048192771084,0.8012048192771084,0.8972877727670824,0.9933052923545754,0.008330177962892843,322604000,196.49723347500367,283.2054761920092
FD001_fedavg_s22_n10_0edf8b7fc37d,fedavg,22,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_all,val_f1,0.9846153846153847,0.8838951310861424,0.7108433734939759,0.7879799666110183,0.8972877727670824,0.9933052923545754,0.003912659346207245,322604000,196.49723347500367,283.2054761920092
FD001_fedavg_s22_n10_0edf8b7fc37d,fedavg,22,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_all,val_fpr02,0.9843731072077528,0.8664259927797834,0.7228915662650602,0.7881773399014779,0.8972877727670824,0.9933052923545754,0.004669948251924776,322604000,196.49723347500367,283.2054761920092
FD001_fedavg_s22_n10_0edf8b7fc37d,fedavg,22,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_terminal,fixed,0.946236559139785,0.9166666666666666,0.88,0.8979591836734694,0.9675291467952648,0.9894117647058823,0.029411764705882353,322604000,196.49723347500367,283.2054761920092
FD001_fedavg_s22_n10_0edf8b7fc37d,fedavg,22,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_terminal,val_f1,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9675291467952648,0.9894117647058823,0.014705882352941176,322604000,196.49723347500367,283.2054761920092
FD001_fedavg_s22_n10_0edf8b7fc37d,fedavg,22,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_terminal,val_fpr02,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9675291467952648,0.9894117647058823,0.014705882352941176,322604000,196.49723347500367,283.2054761920092
FD001_fedavg_s22_n10_26759548be94,fedavg,22,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,0.9850999394306481,0.8338658146964856,0.786144578313253,0.8093023255813954,0.9049832492892556,0.9937770772601956,0.0065631705162186044,322604000,196.1024412010015,282.9390532049981
FD001_fedavg_s22_n10_26759548be94,fedavg,22,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,0.9850999394306481,0.9163346613545816,0.6927710843373494,0.7890222984562607,0.9049832492892556,0.9937770772601956,0.0026505111700113595,322604000,196.1024412010015,282.9390532049981
FD001_fedavg_s22_n10_26759548be94,fedavg,22,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,0.9849788007268322,0.8636363636363636,0.7439759036144579,0.7993527508090615,0.9049832492892556,0.9937770772601956,0.004922377887163953,322604000,196.1024412010015,282.9390532049981
FD001_fedavg_s22_n10_26759548be94,fedavg,22,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,fixed,0.946236559139785,0.9166666666666666,0.88,0.8979591836734694,0.9739273405555275,0.9911764705882353,0.029411764705882353,322604000,196.1024412010015,282.9390532049981
FD001_fedavg_s22_n10_26759548be94,fedavg,22,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_f1,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9739273405555275,0.9911764705882353,0.014705882352941176,322604000,196.1024412010015,282.9390532049981
FD001_fedavg_s22_n10_26759548be94,fedavg,22,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_fpr02,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9739273405555275,0.9911764705882353,0.014705882352941176,322604000,196.1024412010015,282.9390532049981
FD001_fedavg_s22_n10_2bb3a7d93b38,fedavg,22,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_all,fixed,0.9850999394306481,0.8518518518518519,0.7620481927710844,0.8044515103338633,0.9056726099119122,0.9938466474759318,0.005553451975261896,225822800,199.54859638799826,205.71137340599546
FD001_fedavg_s22_n10_2bb3a7d93b38,fedavg,22,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_all,val_f1,0.9850999394306481,0.9066147859922179,0.7018072289156626,0.7911714770797963,0.9056726099119122,0.9938466474759318,0.003029155622870125,225822800,199.54859638799826,205.71137340599546
FD001_fedavg_s22_n10_2bb3a7d93b38,fedavg,22,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_all,val_fpr02,0.9848576620230164,0.8657243816254417,0.7379518072289156,0.7967479674796748,0.9056726099119122,0.9938466474759318,0.004796163069544364,225822800,199.54859638799826,205.71137340599546
FD001_fedavg_s22_n10_2bb3a7d93b38,fedavg,22,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_terminal,fixed,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9752948619230489,0.991764705882353,0.014705882352941176,225822800,199.54859638799826,205.71137340599546
FD001_fedavg_s22_n10_2bb3a7d93b38,fedavg,22,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_terminal,val_f1,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9752948619230489,0.991764705882353,0.014705882352941176,225822800,199.54859638799826,205.71137340599546
FD001_fedavg_s22_n10_2bb3a7d93b38,fedavg,22,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_terminal,val_fpr02,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9752948619230489,0.991764705882353,0.014705882352941176,225822800,199.54859638799826,205.71137340599546
FD001_fedavg_s22_n10_7747403b4785,fedavg,22,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_all,fixed,0.9827983040581466,0.9203539823008849,0.6265060240963856,0.7455197132616488,0.8807362487518015,0.9921092929080958,0.002271866717152594,322604000,188.6851781200039,291.9342660860032
FD001_fedavg_s22_n10_7747403b4785,fedavg,22,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_all,val_f1,0.9803755299818292,0.956989247311828,0.536144578313253,0.6872586872586872,0.8807362487518015,0.9921092929080958,0.0010097185409567084,322604000,188.6851781200039,291.9342660860032
FD001_fedavg_s22_n10_7747403b4785,fedavg,22,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_all,val_fpr02,0.9821926105390673,0.9468599033816425,0.5903614457831325,0.7272727272727273,0.8807362487518015,0.9921092929080958,0.001388362993815474,322604000,188.6851781200039,291.9342660860032
FD001_fedavg_s22_n10_7747403b4785,fedavg,22,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_terminal,fixed,0.9139784946236559,0.9473684210526315,0.72,0.8181818181818182,0.9644929609254957,0.9882352941176471,0.014705882352941176,322604000,188.6851781200039,291.9342660860032
