epoch,split,node,tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,balanced_accuracy,n,positive,threshold,roc_auc,average_precision,brier,log_loss
5,train,0,1425,24,111,137,0.920447849145551,0.8509316770186336,0.5524193548387096,0.6699266503667481,0.016563146997929608,0.76792810392039,1697,248,0.5,0.9616726774861417,0.8375799403358599,0.05732376048511648,0.19048572202020647
5,train,1,1389,14,82,166,0.9418534221683827,0.9222222222222223,0.6693548387096774,0.7757009345794392,0.009978617248752673,0.8296881107304623,1651,248,0.5,0.985836801324351,0.9280055882957448,0.04355988842080405,0.14591010997666226
5,train,2,1164,5,138,110,0.8990825688073395,0.9565217391304348,0.4435483870967742,0.6060606060606061,0.00427715996578272,0.7196356135654958,1417,248,0.5,0.982194596981153,0.9140903526303663,0.07300513659362501,0.22263485448761342
5,train,3,1509,37,70,178,0.9403567447045708,0.827906976744186,0.717741935483871,0.7688984881209503,0.023932729624838292,0.8469046029295164,1794,248,0.5,0.9763567792012686,0.8538700075805089,0.04650869150781271,0.15766146613343052
5,train,4,1491,49,94,154,0.9200223713646533,0.7586206896551724,0.6209677419354839,0.6829268292682927,0.031818181818181815,0.794574780058651,1788,248,0.5,0.9687211981566819,0.8235200382918216,0.05272649730626146,0.16773100425325085
5,train,5,1089,16,135,113,0.8883961566888396,0.875968992248062,0.45564516129032256,0.5994694960212201,0.014479638009049774,0.7205827616406364,1353,248,0.5,0.938322872573347,0.8116514466078196,0.08174567761893282,0.26576819094571524
5,train,6,1504,23,96,152,0.9329577464788732,0.8685714285714285,0.6129032258064516,0.7186761229314421,0.015062213490504257,0.7989205061579736,1775,248,0.5,0.9767623634788855,0.8710339324655724,0.046827285868456046,0.15461865696245256
5,train,7,1080,3,131,117,0.8993238166791886,0.975,0.4717741935483871,0.6358695652173914,0.002770083102493075,0.7345020552229471,1331,248,0.5,0.9487906949036429,0.8540586616195827,0.08059557895220998,0.2608651698272171
5,train,8,1417,17,76,172,0.9447086801426873,0.91005291005291,0.6935483870967742,0.7871853546910755,0.011854951185495118,0.8408467179556396,1682,248,0.5,0.9854821838304765,0.9278965054063927,0.045455789668265065,0.1563122755590218
5,train,9,1257,38,107,141,0.9060272197018795,0.7877094972067039,0.5685483870967742,0.6604215456674473,0.029343629343629343,0.7696023788765725,1543,248,0.5,0.955420973969361,0.8039584997581406,0.06376174945028651,0.20550278302471292
5,validation,0,288,0,18,44,0.9485714285714286,1.0,0.7096774193548387,0.8301886792452831,0.0,0.8548387096774194,350,62,0.5,0.9905353942652331,0.9618226393834388,0.05735587797002416,0.20838451381365936
5,validation,1,235,0,25,37,0.9158249158249159,1.0,0.5967741935483871,0.7474747474747475,0.0,0.7983870967741935,297,62,0.5,0.9906657515442691,0.9698934387070791,0.06546325308996045,0.22607106873829866
5,validation,2,386,5,8,54,0.9713024282560706,0.9152542372881356,0.8709677419354839,0.8925619834710744,0.01278772378516624,0.9290900090751588,453,62,0.5,0.9965761900833264,0.9791988242620113,0.0321034956438152,0.12631547917087543
5,validation,3,193,0,51,11,0.8,1.0,0.1774193548387097,0.3013698630136986,0.0,0.5887096774193549,255,62,0.5,1.0,1.0,0.13430679795813238,0.38558046662524226
5,validation,4,219,0,38,24,0.8647686832740213,1.0,0.3870967741935484,0.5581395348837209,0.0,0.6935483870967742,281,62,0.5,0.9620709972013551,0.8977243842247974,0.09569339250838413,0.29949884477899
5,validation,5,609,20,3,59,0.9667149059334298,0.7468354430379747,0.9516129032258065,0.8368794326241135,0.03179650238473768,0.9599082004205344,691,62,0.5,0.9948202471921638,0.9540052204941094,0.0241169280455327,0.08800498451236123
5,validation,6,297,0,37,25,0.8969359331476323,1.0,0.4032258064516129,0.5747126436781609,0.0,0.7016129032258065,359,62,0.5,0.9926143151949604,0.9689953233049401,0.07685513473326501,0.25006238173546363
5,validation,7,293,0,32,30,0.9098591549295775,1.0,0.4838709677419355,0.6521739130434783,0.0,0.7419354838709677,355,62,0.5,0.9981283716833645,0.9918733026291306,0.05376969222393746,0.1682315058214718
5,validation,8,271,0,40,22,0.8798798798798799,1.0,0.3548387096774194,0.5238095238095238,0.0,0.6774193548387097,333,62,0.5,0.993453160338055,0.9755618550478062,0.09187583188505222,0.2952451219962473
5,validation,9,353,0,17,45,0.9590361445783132,1.0,0.7258064516129032,0.8411214953271028,0.0,0.8629032258064516,415,62,0.5,0.9920040208352371,0.9595045791688064,0.044189769283607884,0.1548802531014026
10,train,0,1428,21,51,197,0.9575721862109605,0.9036697247706422,0.7943548387096774,0.8454935622317596,0.014492753623188406,0.8899310425432445,1697,248,0.5,0.9834452013624525,0.935657224555537,0.033879556464833836,0.12246053367687014
10,train,1,1383,20,32,216,0.968503937007874,0.9152542372881356,0.8709677419354839,0.8925619834710744,0.014255167498218105,0.9283562872186328,1651,248,0.5,0.9947175407536846,0.9746211056638553,0.023743044280848155,0.08823025516718508
10,train,2,1163,6,81,167,0.9386026817219478,0.9653179190751445,0.6733870967741935,0.7933491686460807,0.0051325919589392645,0.8341272524076271,1417,248,0.5,0.9885310025111068,0.9500361238219642,0.0457486298718644,0.14552350174261142
10,train,3,1510,36,23,225,0.9671125975473801,0.8620689655172413,0.907258064516129,0.8840864440078585,0.02328589909443726,0.9419860827108459,1794,248,0.5,0.991638150481993,0.9519659732010142,0.02838983245220474,0.10372812779996779
10,train,4,1511,29,36,212,0.9636465324384788,0.8796680497925311,0.8548387096774194,0.8670756646216768,0.01883116883116883,0.9180037704231252,1788,248,0.5,0.9898303309593632,0.9483468263952952,0.028875867058086074,0.10004190935490775
10,train,5,1075,30,78,170,0.9201773835920177,0.85,0.6854838709677419,0.7589285714285714,0.027149321266968326,0.8291672748503868,1353,248,0.5,0.9638009049773756,0.8728073891862078,0.05914933541806305,0.19515957164985667
10,train,6,1516,11,45,203,0.9684507042253521,0.9485981308411215,0.8185483870967742,0.8787878787878788,0.007203667321545514,0.9056723598876144,1775,248,0.5,0.989815049538416,0.9554771968008337,0.02747259741842198,0.10146407020013347
10,train,7,1069,14,70,178,0.9368895567242674,0.9270833333333334,0.717741935483871,0.8090909090909091,0.012927054478301015,0.852407440502785,1331,248,0.5,0.968400947189706,0.9121485454980683,0.051342330555526186,0.18048809078041375
10,train,8,1386,48,28,220,0.9548156956004756,0.8208955223880597,0.8870967741935484,0.8527131782945736,0.03347280334728033,0.926811985423134,1682,248,0.5,0.987501124758177,0.9353518491909378,0.03541063730719409,0.12249939544284755
10,train,9,1262,33,47,201,0.948152948801037,0.8589743589743589,0.8104838709677419,0.8340248962655602,0.025482625482625483,0.8925006227425583,1543,248,0.5,0.9798075725495081,0.9239442344054585,0.038748856713325154,0.1363730147641971
10,validation,0,268,20,0,62,0.9428571428571428,0.7560975609756098,1.0,0.8611111111111112,0.06944444444444445,0.9652777777777778,350,62,0.5,0.9950156810035842,0.9797435725384769,0.04415540320962228,0.16015104218192425
10,validation,1,232,3,8,54,0.9629629629629629,0.9473684210526315,0.8709677419354839,0.907563025210084,0.01276595744680851,0.9291008922443377,297,62,0.5,0.994646533973919,0.9821957943333696,0.035556818999231556,0.14378670793476728
10,validation,2,377,14,0,62,0.9690949227373068,0.8157894736842105,1.0,0.8985507246376812,0.03580562659846547,0.9820971867007673,453,62,0.5,0.9990924841184721,0.9945931944471642,0.023369737334723126,0.09144299371049806
10,validation,3,193,0,32,30,0.8745098039215686,1.0,0.4838709677419355,0.6521739130434783,0.0,0.7419354838709677,255,62,0.5,1.0,1.0,0.09259642191715042,0.2760658129151087
10,validation,4,217,2,16,46,0.9359430604982206,0.9583333333333334,0.7419354838709677,0.8363636363636363,0.0091324200913242,0.8664015318898217,281,62,0.5,0.9764324642804536,0.9358872827175955,0.057784279955322156,0.19600325028871574
10,validation,5,624,5,0,62,0.9927641099855282,0.9253731343283582,1.0,0.9612403100775194,0.00794912559618442,0.9960254372019077,691,62,0.5,0.9997435765936714,0.9974773259388894,0.01408469238150413,0.05643827190683836
10,validation,6,297,0,22,40,0.9387186629526463,1.0,0.6451612903225806,0.7843137254901961,0.0,0.8225806451612903,359,62,0.5,0.9951124144672532,0.9789615860517984,0.047503043943815736,0.1672010209258858
10,validation,7,293,0,7,55,0.9802816901408451,1.0,0.8870967741935484,0.9401709401709402,0.0,0.9435483870967742,355,62,0.5,0.9995045689750083,0.9977461431431904,0.021348439585495357,0.08711740571548178
10,validation,8,271,0,24,38,0.9279279279279279,1.0,0.6129032258064516,0.76,0.0,0.8064516129032258,333,62,0.5,0.9977383644804191,0.9908146206694182,0.05631383850897532,0.18881547094032397
