epoch,split,node,tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,balanced_accuracy,n,positive,threshold,roc_auc,average_precision,brier,log_loss
5,train,0,2285,131,130,521,0.9149005542875774,0.799079754601227,0.8003072196620584,0.7996930161166539,0.05422185430463576,0.8730426826787113,3067,651,0.5,0.9683135217342651,0.8962443656741614,0.05920005371566019,0.1939425355126693
5,train,1,2946,143,114,537,0.931283422459893,0.7897058823529411,0.8248847926267281,0.8069120961682945,0.04629329880220136,0.8892957469122633,3740,651,0.5,0.9667976005239345,0.8816040947464209,0.05487118289377035,0.18444282370504378
5,train,2,2754,135,73,578,0.9412429378531073,0.8106591865357644,0.8878648233486943,0.8475073313782991,0.04672897196261682,0.9205679256930388,3540,651,0.5,0.9822793061663527,0.9320551256575603,0.04531980907481259,0.16166684181751062
5,train,3,2255,177,163,488,0.8897178073305222,0.7338345864661654,0.7496159754224271,0.7416413373860182,0.0727796052631579,0.8384181850796346,3083,651,0.5,0.9483543788907753,0.8487330323777511,0.0757298810456703,0.2365597945368562
5,train,4,2328,169,156,495,0.8967598475222364,0.7454819277108434,0.7603686635944701,0.752851711026616,0.06768121746095314,0.8463437230667585,3148,651,0.5,0.943270173055593,0.8078285200249591,0.07786606474404953,0.24615653030716805
5,train,5,2197,64,203,448,0.9083104395604396,0.875,0.6881720430107527,0.7704213241616509,0.02830605926581159,0.8299329918724706,2912,651,0.5,0.9645617160276674,0.9018949432353712,0.06512365265443976,0.21068131678149335
5,train,6,2605,148,133,518,0.9174500587544065,0.7777777777777778,0.7956989247311828,0.7866362946089598,0.05375953505266982,0.8709696948392565,3404,651,0.5,0.9677636964116229,0.8757706960083175,0.059470390348826015,0.1962787903495594
5,train,7,2408,112,92,559,0.935666982024598,0.8330849478390462,0.858678955453149,0.8456883509833586,0.044444444444444446,0.9071172555043523,3171,651,0.5,0.978686026381879,0.9254340910873124,0.048340127470437096,0.16774990315476834
5,train,8,2367,84,183,437,0.9130576359492022,0.8387715930902111,0.7048387096774194,0.7659947414548641,0.03427172582619339,0.8352834919256129,3071,620,0.5,0.9610527631907976,0.8720558561407763,0.06188971256085213,0.20367273105241232
5,train,9,2669,107,110,510,0.9361012956419317,0.826580226904376,0.8225806451612904,0.824575586095392,0.03854466858789626,0.892017988286697,3396,620,0.5,0.9657234823835641,0.9000415851131962,0.05395736037025457,0.18974951687804056
5,validation,0,799,53,24,162,0.9258188824662813,0.7534883720930232,0.8709677419354839,0.8079800498753117,0.062206572769953054,0.9043805845827655,1038,186,0.5,0.9666187086677773,0.8389823738437076,0.05595132507356534,0.18726667699633254
5,validation,1,663,17,89,97,0.8775981524249422,0.8508771929824561,0.521505376344086,0.6466666666666666,0.025,0.748252688172043,866,186,0.5,0.965646742567995,0.8478428203924634,0.07726094801854023,0.2284179230288808
5,validation,2,649,28,31,124,0.9290865384615384,0.8157894736842105,0.8,0.8078175895765473,0.0413589364844904,0.8793205317577548,832,155,0.5,0.9513889550674226,0.8565983732868944,0.06117648200933284,0.20580032598988868
5,validation,3,720,25,19,136,0.9511111111111111,0.84472049689441,0.8774193548387097,0.8607594936708861,0.03355704697986577,0.9219311539294219,900,155,0.5,0.9840658151114959,0.9167034821517377,0.046260292938879344,0.16172915418642642
5,validation,4,631,20,33,122,0.93424317617866,0.8591549295774648,0.7870967741935484,0.8215488215488216,0.030721966205837174,0.8781874039938555,806,155,0.5,0.9510529706159259,0.8554984721365504,0.057741349516502116,0.20124338947906287
5,validation,5,488,29,36,119,0.9032738095238095,0.8040540540540541,0.7677419354838709,0.7854785478547854,0.05609284332688588,0.8558245460784926,672,155,0.5,0.9473014288388345,0.7738668795800333,0.07764914490058458,0.2404820799312902
5,validation,6,639,96,8,147,0.8831460674157303,0.6049382716049383,0.9483870967741935,0.7386934673366834,0.1306122448979592,0.9088874259381172,890,155,0.5,0.9756857581742374,0.9034237925004386,0.07288606815542202,0.23113354457889426
5,validation,7,635,20,32,123,0.9358024691358025,0.8601398601398601,0.7935483870967742,0.825503355704698,0.030534351145038167,0.881507017975868,810,155,0.5,0.970204383156858,0.91780305897351,0.05140410864573668,0.17695755373849462
5,validation,8,688,40,19,136,0.9331823329558324,0.7727272727272727,0.8774193548387097,0.8217522658610272,0.054945054945054944,0.9112371499468274,883,155,0.5,0.9791208791208792,0.914915903292638,0.053716575903870106,0.1882007833410209
5,validation,9,589,46,4,151,0.9367088607594937,0.766497461928934,0.9741935483870968,0.8579545454545454,0.07244094488188976,0.9508763017526035,790,155,0.5,0.9844653289306579,0.9137089906723448,0.050270672579066485,0.17646505717764047
10,train,0,2391,25,124,527,0.951418324095207,0.9547101449275363,0.8095238095238095,0.8761429758935994,0.010347682119205299,0.8995880637023022,3067,651,0.5,0.9891640217291788,0.9643889057888446,0.03583174802011659,0.11889603446578363
10,train,1,3063,26,137,514,0.9564171122994652,0.9518518518518518,0.7895545314900153,0.8631402183039463,0.008416963418582066,0.8905687840357166,3740,651,0.5,0.9910086780354849,0.9636042262336196,0.0308515698692098,0.10103512846714913
10,train,2,2878,11,133,518,0.9593220338983051,0.9792060491493384,0.7956989247311828,0.8779661016949153,0.00380754586362063,0.8959456894337811,3540,651,0.5,0.9906983371961766,0.970868628592483,0.02984020696067289,0.10534327929970254
10,train,3,2358,74,142,509,0.9299383717158611,0.8730703259005146,0.7818740399385561,0.8249594813614263,0.03042763157894737,0.8757232041798044,3083,651,0.5,0.9764765997655429,0.9274278378925322,0.05028529177683248,0.1627363153404921
10,train,4,2417,80,155,496,0.9253494282083863,0.8611111111111112,0.7619047619047619,0.8084759576202118,0.032038446135362435,0.8649331578846997,3148,651,0.5,0.973125969289107,0.9070296548661397,0.05533049967026474,0.1821147282628004
10,train,5,2247,14,180,471,0.9333791208791209,0.9711340206185567,0.7235023041474654,0.829225352112676,0.006191950464396285,0.8586551768415346,2912,651,0.5,0.9894647162770032,0.9659092075507882,0.04732634916474107,0.15126645863989704
10,train,6,2702,51,155,496,0.9394829612220916,0.906764168190128,0.7619047619047619,0.8280467445742905,0.01852524518706865,0.8716897583588465,3404,651,0.5,0.9857008385768798,0.9385781410456783,0.04190639899048522,0.13309569292581727
10,train,7,2496,24,102,549,0.9602649006622517,0.9581151832460733,0.8433179723502304,0.8970588235294118,0.009523809523809525,0.9168970814132105,3171,651,0.5,0.9935258332723771,0.9768251839151748,0.029231694834630863,0.09735470450066025
10,train,8,2414,37,181,439,0.9290133507000977,0.9222689075630253,0.7080645161290322,0.801094890510949,0.015095879232966136,0.8464843184480331,3071,620,0.5,0.980623445335018,0.926191133467014,0.05419379511210561,0.1770036684947078
10,train,9,2751,25,126,494,0.9555359246171967,0.9518304431599229,0.7967741935483871,0.8674275680421423,0.009005763688760807,0.8938842149298132,3396,620,0.5,0.9906252905085061,0.9674783775919686,0.032607649432617035,0.11007304279675592
10,validation,0,845,7,44,142,0.9508670520231214,0.9530201342281879,0.7634408602150538,0.8477611940298507,0.008215962441314555,0.8776124488868696,1038,186,0.5,0.9918155888737443,0.9617168514541343,0.03476282772943115,0.11291450719721154
10,validation,1,676,4,69,117,0.9157043879907621,0.9669421487603306,0.6290322580645161,0.762214983713355,0.0058823529411764705,0.8115749525616698,866,186,0.5,0.9875474383301708,0.9529731523715945,0.06358737882697264,0.18925550458168097
10,validation,2,673,4,37,118,0.9507211538461539,0.9672131147540983,0.7612903225806451,0.851985559566787,0.005908419497784343,0.8776909515414304,832,155,0.5,0.989164721017773,0.9619288163244459,0.03873255431065829,0.1307203408393957
10,validation,3,731,14,33,122,0.9477777777777778,0.8970588235294118,0.7870967741935484,0.8384879725085911,0.01879194630872483,0.8841524139424117,900,155,0.5,0.9873305910370209,0.9311797706934191,0.03973032052185347,0.12168269335089793
10,validation,4,645,6,50,105,0.9305210918114144,0.9459459459459459,0.6774193548387096,0.7894736842105263,0.009216589861751152,0.8341013824884793,806,155,0.5,0.9783756999157625,0.9341848093430578,0.05101511777582774,0.19124062423764066
10,validation,5,502,15,35,120,0.9255952380952381,0.8888888888888888,0.7741935483870968,0.8275862068965517,0.029013539651837523,0.8725900043676296,672,155,0.5,0.9839146440381855,0.940701251327467,0.04680000525139042,0.14643327467325756
10,validation,6,721,14,18,137,0.9640449438202248,0.9072847682119205,0.8838709677419355,0.8954248366013072,0.01904761904761905,0.9324116743471582,890,155,0.5,0.9876146587667325,0.9587467417607335,0.02888513990534017,0.10112697569744425
10,validation,7,648,7,30,125,0.9543209876543209,0.946969696969697,0.8064516129032258,0.8710801393728222,0.010687022900763359,0.8978822950012312,810,155,0.5,0.9935976360502339,0.9742389772179602,0.030375815932357927,0.09823485944548618
10,validation,8,727,1,22,133,0.9739524348810872,0.9925373134328358,0.8580645161290322,0.9204152249134948,0.0013736263736263737,0.9283454448777029,883,155,0.5,0.9975540588443814,0.9899918655081034,0.020609057514591,0.07774587815242327
10,validation,9,624,11,5,150,0.979746835443038,0.9316770186335404,0.967741935483871,0.9493670886075949,0.01732283464566929,0.9752095504191008,790,155,0.5,0.9947371094742189,0.9833368099305647,0.02248247430085606,0.0848996025927004
15,train,0,2395,21,136,515,0.9488099119660907,0.960820895522388,0.7910906298003072,0.8677337826453243,0.00869205298013245,0.8911992884100874,3067,651,0.5,0.9901825769829402,0.9696073256737574,0.03480287898123935,0.11662348574705443
15,train,1,3075,14,153,498,0.9553475935828877,0.97265625,0.7649769585253456,0.8564058469475494,0.004532211071544189,0.8802223737269007,3740,651,0.5,0.9933941308015807,0.9723493710158087,0.031113307272633256,0.10175881124238034
15,train,2,2882,7,165,486,0.9514124293785311,0.9858012170385395,0.7465437788018433,0.8496503496503497,0.0024229837313949464,0.8720603975352241,3540,651,0.5,0.9902463871914178,0.967793132674196,0.03526495028660881,0.1178351672438036
15,train,3,2391,41,145,506,0.9396691534219915,0.9250457038391224,0.7772657450076805,0.8447412353923205,0.016858552631578948,0.8802035961880508,3083,651,0.5,0.982904590104293,0.9471053740223064,0.04332099741013192,0.14238928246986438
15,train,4,2446,51,166,485,0.9310673443456162,0.9048507462686567,0.7450076804915514,0.8171861836562764,0.02042450941129355,0.862291585540129,3148,651,0.5,0.9808556750435393,0.9346389666103969,0.04860071145925008,0.15450887656270101
15,train,5,2260,1,196,455,0.9323489010989011,0.9978070175438597,0.6989247311827957,0.8220415537488708,0.0004422821760283061,0.8492412245033838,2912,651,0.5,0.9914655165971312,0.9736851904685377,0.04847472914489268,0.15138524573128886
15,train,6,2725,28,161,490,0.9444770857814336,0.9459459459459459,0.7526881720430108,0.8383233532934131,0.010170722847802398,0.8712587245976042,3404,651,0.5,0.9857281792296966,0.940674374074231,0.04107243177720097,0.13240506901784654
15,train,7,2506,14,140,511,0.9514348785871964,0.9733333333333334,0.7849462365591398,0.8690476190476191,0.005555555555555556,0.8896953405017921,3171,651,0.5,0.9944017750469363,0.9799038186642683,0.031294121343598054,0.1030871505348823
15,train,8,2426,25,186,434,0.9312927385216542,0.9455337690631809,0.7,0.8044485634847081,0.010199918400652794,0.8449000407996736,3071,620,0.5,0.9868289440781248,0.9472876355480789,0.047796478163555055,0.15094228106466043
15,train,9,2764,12,149,471,0.9525912838633687,0.9751552795031055,0.7596774193548387,0.8540344514959202,0.004322766570605188,0.8776773263921167,3396,620,0.5,0.9906433020358836,0.9689448070297825,0.03395230210021798,0.11405676521190171
15,validation,0,844,8,55,131,0.9393063583815029,0.9424460431654677,0.7043010752688172,0.8061538461538461,0.009389671361502348,0.8474557019536575,1038,186,0.5,0.9911971830985915,0.955246470274034,0.04099180730338521,0.12498079181123702
15,validation,1,680,0,63,123,0.9272517321016166,1.0,0.6612903225806451,0.7961165048543689,0.0,0.8306451612903225,866,186,0.5,0.9908048703352309,0.9679508566524675,0.05234786003786208,0.1573569009730613
15,validation,2,675,2,41,114,0.9483173076923077,0.9827586206896551,0.7354838709677419,0.8413284132841329,0.0029542097488921715,0.8662648306094249,832,155,0.5,0.9914804402725497,0.9686621649875996,0.03790598332250917,0.12504091429145345
15,validation,3,737,8,39,116,0.9477777777777778,0.9354838709677419,0.7483870967741936,0.8315412186379928,0.010738255033557046,0.8688244208703182,900,155,0.5,0.9895994804070145,0.9561928754112128,0.03649996075214326,0.11709536753180338
15,validation,4,651,0,44,111,0.9454094292803971,1.0,0.7161290322580646,0.8345864661654135,0.0,0.8580645161290323,806,155,0.5,0.9910906298003072,0.9692684971227246,0.04060486168416439,0.13758136032991553
15,validation,5,509,8,35,120,0.9360119047619048,0.9375,0.7741935483870968,0.8480565371024735,0.015473887814313346,0.8793598302863916,672,155,0.5,0.9871092531353342,0.9558124278086423,0.04449677938525221,0.14112932100598868
15,validation,6,722,13,16,139,0.9674157303370786,0.9144736842105263,0.896774193548387,0.9055374592833876,0.017687074829931974,0.9395435593592276,890,155,0.5,0.9899231950844853,0.9650456354326732,0.0264795166209803,0.09556936805786305
15,validation,7,654,1,22,133,0.971604938271605,0.9925373134328358,0.8580645161290322,0.9204152249134948,0.0015267175572519084,0.9282688992858902,810,155,0.5,0.9967003201181975,0.9877354470085788,0.024843529777876145,0.08670801323550648
15,validation,8,728,0,26,129,0.970554926387316,1.0,0.832258064516129,0.9084507042253521,0.0,0.9161290322580645,883,155,0.5,0.9938142502658632,0.980103473518154,0.026076467552296326,0.09656021971516962
15,validation,9,628,7,3,152,0.9873417721518988,0.9559748427672956,0.9806451612903225,0.9681528662420382,0.011023622047244094,0.9848107696215392,790,155,0.5,0.9990957581915163,0.9964806910231141,0.016408976000652113,0.07430681117138166
20,train,0,2362,54,36,615,0.9706553635474405,0.9192825112107623,0.9447004608294931,0.9318181818181818,0.022350993377483443,0.9611747337260048,3067,651,0.5,0.9943267362488682,0.980476497602496,0.02401362743821415,0.08087122489757873
20,train,1,3003,86,18,633,0.9721925133689839,0.8803894297635605,0.9723502304147466,0.9240875912408759,0.027840725153771447,0.9722547526304876,3740,651,0.5,0.9975603437001321,0.9888138482658899,0.018070120424056448,0.05911910710491161
20,train,2,2849,40,79,572,0.9663841807909604,0.934640522875817,0.8786482334869432,0.9057798891528107,0.013845621322256836,0.9324013060823432,3540,651,0.5,0.9926358734518719,0.9707107542861821,0.025392594742985202,0.08614664791839195
