epoch,split,node,tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,balanced_accuracy,n,positive,threshold,roc_auc,average_precision,brier,log_loss
5,train,0,3185,49,145,475,0.9496626881162429,0.9064885496183206,0.7661290322580645,0.8304195804195804,0.015151515151515152,0.8754887585532747,3854,620,0.5,0.986144692481098,0.9371345222943307,0.03681146443816773,0.12369441459786351
5,train,1,3467,89,162,458,0.9398946360153256,0.8372943327239488,0.7387096774193549,0.7849185946872322,0.025028121484814397,0.8568407779672702,4176,620,0.5,0.9741468304365181,0.8141734607604899,0.04621162187899954,0.15364133296442667
5,train,2,3670,107,142,478,0.9433704798726404,0.8170940170940171,0.7709677419354839,0.7933609958506224,0.02832936192745565,0.8713191900040141,4397,620,0.5,0.9735752047622708,0.824049183058017,0.044560021543031764,0.1484301088633576
5,train,3,3321,47,132,488,0.9551153460381143,0.9121495327102803,0.7870967741935484,0.845021645021645,0.013954869358669833,0.8865709524174392,3988,620,0.5,0.984831143207417,0.9327154667939969,0.034776595726335485,0.12183997053885698
5,train,4,2473,37,168,452,0.9345047923322684,0.9243353783231084,0.7290322580645161,0.8151487826871056,0.014741035856573706,0.8571456111039712,3130,620,0.5,0.9750295591826244,0.9180538226855631,0.05289022967397574,0.20158736625181242
5,train,5,3671,42,143,477,0.957304408031387,0.9190751445086706,0.7693548387096775,0.8375768217734855,0.011311607864260706,0.8790216154227084,4333,620,0.5,0.9859560567491725,0.9376142022697727,0.03132313436177639,0.10991891586333637
5,train,6,3479,28,160,460,0.9544463290525805,0.9426229508196722,0.7419354838709677,0.8303249097472925,0.007984031936127744,0.86697572596742,4127,620,0.5,0.987414111868429,0.944214165260513,0.03400543524225143,0.11897353017893325
5,train,7,2990,35,178,442,0.9415637860082304,0.9266247379454927,0.7129032258064516,0.8058340929808568,0.011570247933884297,0.8506664889362836,3645,620,0.5,0.9841503599040257,0.9281542093451763,0.0428608160367417,0.1408268223683591
5,train,8,3161,28,210,410,0.9375164085061696,0.9360730593607306,0.6612903225806451,0.775047258979206,0.008780181875195987,0.8262550703527245,3809,620,0.5,0.9864721471995468,0.9368878480302725,0.045799254825872264,0.15038443583951855
5,train,9,2742,43,213,376,0.9241256668642561,0.8973747016706444,0.6383701188455009,0.746031746031746,0.015439856373429085,0.8114651312360359,3374,589,0.5,0.9695768929476062,0.8149980155067983,0.060478152077358925,0.2208502127665609
5,validation,0,1020,21,49,106,0.9414715719063546,0.8346456692913385,0.6838709677419355,0.75177304964539,0.020172910662824207,0.8318490285395557,1196,155,0.5,0.9803662731244771,0.891903063733525,0.040967631604857224,0.1361075574983542
5,validation,1,929,10,26,129,0.9670932358318098,0.9280575539568345,0.832258064516129,0.8775510204081632,0.010649627263045794,0.9108042186265417,1094,155,0.5,0.9862791576488372,0.9443423309199911,0.02737640780153406,0.101347109041723
5,validation,2,638,33,16,139,0.940677966101695,0.8081395348837209,0.896774193548387,0.8501529051987767,0.04918032786885246,0.9237969328397673,826,155,0.5,0.9825489159175039,0.9240945792480298,0.04141899707627974,0.13627027889096943
5,validation,3,567,24,41,114,0.9128686327077749,0.8260869565217391,0.7354838709677419,0.7781569965870307,0.04060913705583756,0.8474373669559522,746,155,0.5,0.9740079689973254,0.9010981920079773,0.060154226991851106,0.18172834723547063
5,validation,4,935,40,53,102,0.9176991150442478,0.7183098591549296,0.6580645161290323,0.6868686868686869,0.041025641025641026,0.8085194375516956,1130,155,0.5,0.9315798180314309,0.7811107871997499,0.06417228452591157,0.2732078710009901
5,validation,5,986,35,42,113,0.9345238095238095,0.7635135135135135,0.7290322580645161,0.7458745874587459,0.034280117531831536,0.8473760702663422,1176,155,0.5,0.9735174244099714,0.8104765677453497,0.05071737565610346,0.16246509500192813
5,validation,6,885,21,24,131,0.9575871819038643,0.8618421052631579,0.8451612903225807,0.8534201954397395,0.023178807947019868,0.9109912411877804,1061,155,0.5,0.9832870469272947,0.9346677468734943,0.033667645107735754,0.1138757156084439
5,validation,7,742,7,50,105,0.9369469026548672,0.9375,0.6774193548387096,0.7865168539325843,0.009345794392523364,0.8340367802230931,904,155,0.5,0.9704293897239329,0.9024938186711199,0.05382573518366834,0.22914565638600407
5,validation,8,795,7,58,97,0.9320794148380356,0.9326923076923077,0.6258064516129033,0.749034749034749,0.008728179551122194,0.8085391360308906,957,155,0.5,0.9753841203443004,0.8974419131198896,0.05418031991837564,0.1958266698376596
5,validation,9,949,21,23,132,0.9608888888888889,0.8627450980392157,0.8516129032258064,0.8571428571428571,0.021649484536082474,0.914981709344862,1125,155,0.5,0.9927635517126705,0.9639303364894725,0.02438333298306163,0.08111078387302069
10,train,0,3138,96,73,547,0.9561494551115723,0.8506998444790047,0.882258064516129,0.8661916072842438,0.029684601113172542,0.9262867317014782,3854,620,0.5,0.9901734594130908,0.9533818494746624,0.03068655799729351,0.09891598953851613
10,train,1,3374,182,59,561,0.9422892720306514,0.7550471063257066,0.9048387096774193,0.8231841526045488,0.051181102362204724,0.9268288036576073,4176,620,0.5,0.9791052832105664,0.8567928666275207,0.04214164105683178,0.13948978469421547
10,train,2,3604,173,38,582,0.9520127359563338,0.7708609271523179,0.9387096774193548,0.8465454545454546,0.04580354778925073,0.946453064815052,4397,620,0.5,0.9837467011709242,0.8490975823683555,0.03800215415154212,0.12950892404645994
10,train,3,3244,124,46,574,0.9573721163490472,0.8223495702005731,0.9258064516129032,0.8710166919575114,0.03681710213776722,0.944494674737568,3988,620,0.5,0.9885559535667765,0.946524805000684,0.03256883063159496,0.11073062324223276
10,train,4,2435,75,81,539,0.9501597444089457,0.8778501628664495,0.8693548387096774,0.873581847649919,0.029880478087649404,0.919737180311014,3130,620,0.5,0.98605963243799,0.9509329084984184,0.03725220739637795,0.12273176706080682
10,train,5,3591,122,43,577,0.9619201477036695,0.8254649499284692,0.9306451612903226,0.8749052312357847,0.03285752760570967,0.9488938168423064,4333,620,0.5,0.991306047626908,0.9502625041764076,0.028123808363017335,0.09467275230640339
10,train,6,3434,73,68,552,0.9658347467894354,0.8832,0.8903225806451613,0.8867469879518072,0.020815511833475905,0.9347535344058427,4127,620,0.5,0.9932641629184028,0.9673359872085169,0.023535231666702013,0.07856766614234821
10,train,7,2930,95,62,558,0.9569272976680384,0.8545176110260337,0.9,0.8766692851531814,0.03140495867768595,0.934297520661157,3645,620,0.5,0.9915462543321781,0.9641545227792652,0.02950391463422422,0.0963446963327056
10,train,8,3111,78,89,531,0.9561564715148333,0.8719211822660099,0.8564516129032258,0.8641171684296176,0.024459078080903106,0.9159962674111614,3809,620,0.5,0.9912880971889256,0.9605482468296788,0.02867061497037159,0.09293319674455602
10,train,9,2708,77,103,486,0.94665085951393,0.8632326820603907,0.8251273344651953,0.84375,0.027648114901256734,0.8987396097819693,3374,589,0.5,0.978941881837274,0.8685450036314445,0.04109526891216065,0.14083584146883507
10,validation,0,1000,41,3,152,0.9632107023411371,0.7875647668393783,0.9806451612903225,0.8735632183908046,0.0393852065321806,0.970629977379071,1196,155,0.5,0.9889994112360944,0.9014781402743979,0.02816504152496441,0.09579164504284175
10,validation,1,898,41,8,147,0.9552102376599635,0.7819148936170213,0.9483870967741935,0.8571428571428571,0.043663471778487756,0.9523618124978529,1094,155,0.5,0.9931292727335189,0.965626448772459,0.029354683548395558,0.09120317151428688
10,validation,2,603,68,5,150,0.9116222760290557,0.6880733944954128,0.967741935483871,0.8042895442359249,0.10134128166915052,0.9332003269073602,826,155,0.5,0.9774722369116869,0.9067399727507782,0.06490941967562235,0.20486507209885224
10,validation,3,544,47,20,135,0.9101876675603218,0.7417582417582418,0.8709677419354839,0.8011869436201781,0.07952622673434856,0.8957207576005677,746,155,0.5,0.9767807434092025,0.9321982404474303,0.06164824755219399,0.18398831792975942
10,validation,4,935,40,37,118,0.9318584070796461,0.7468354430379747,0.7612903225806451,0.7539936102236422,0.041025641025641026,0.8601323407775021,1130,155,0.5,0.9644069478908188,0.7586393752039041,0.05574633414146926,0.20734280026081653
10,validation,5,983,38,19,136,0.951530612244898,0.7816091954022989,0.8774193548387097,0.8267477203647416,0.03721841332027424,0.9201004707592177,1176,155,0.5,0.9787305298410792,0.8281059486531952,0.03937130627101437,0.1357680292840436
