epoch,split,node,tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,balanced_accuracy,n,positive,threshold,roc_auc,average_precision,brier,log_loss
5,train,0,2967,48,538,82,0.83878954607978,0.6307692307692307,0.13225806451612904,0.21866666666666668,0.015920398009950248,0.5581688332530894,3635,620,0.5,0.8351008398865885,0.49274902750357186,0.11495771231759247,0.36306908793280274
5,train,1,3069,27,549,71,0.844994617868676,0.7244897959183674,0.11451612903225807,0.1977715877437326,0.00872093023255814,0.55289759939985,3716,620,0.5,0.8714694298574643,0.5537023775041106,0.10545087668959391,0.33509899953826267
5,train,2,3355,0,532,88,0.8661635220125786,1.0,0.14193548387096774,0.24858757062146894,0.0,0.5709677419354838,3975,620,0.5,0.8710446613143599,0.6078801302608459,0.09711978704740486,0.3164034012636745
5,train,3,2960,4,522,98,0.8532366071428571,0.9607843137254902,0.15806451612903225,0.27146814404432135,0.001349527665317139,0.5783574942318576,3584,620,0.5,0.8698619999129336,0.5887978213787285,0.10974878452719061,0.3442732336769326
5,train,4,3334,0,522,98,0.8679817905918058,1.0,0.15806451612903225,0.27298050139275765,0.0,0.5790322580645161,3954,620,0.5,0.8450224471234786,0.5785427715041407,0.10187383939372056,0.3320349266780963
5,train,5,3266,160,529,91,0.8297083539298072,0.36254980079681276,0.14677419354838708,0.208955223880597,0.046701692936368944,0.5500362503060091,4046,620,0.5,0.8196307176619023,0.40100953793508826,0.10843787450452042,0.34673463646038966
5,train,6,3142,0,556,64,0.8522062732589049,1.0,0.1032258064516129,0.1871345029239766,0.0,0.5516129032258065,3762,620,0.5,0.882592246565779,0.6583422383142203,0.10072770791260796,0.3244649036435121
5,train,7,3382,116,542,78,0.8402136959689169,0.4020618556701031,0.12580645161290321,0.19164619164619165,0.03316180674671241,0.5463223224330954,4118,620,0.5,0.88533632121581,0.49575034368735765,0.09660117695681082,0.3108429048804914
5,train,8,3198,0,577,43,0.8488737558931377,1.0,0.06935483870967742,0.1297134238310709,0.0,0.5346774193548387,3818,620,0.5,0.8684152393633118,0.6647244582112399,0.09911236585202425,0.3248104884259863
5,train,9,2916,28,550,39,0.8363996603453155,0.582089552238806,0.06621392190152801,0.11890243902439024,0.009510869565217392,0.5283515261681553,3533,589,0.5,0.9051179458551708,0.5910143790883773,0.10009827789355327,0.31754315827606
5,validation,0,1068,51,105,50,0.8775510204081632,0.49504950495049505,0.3225806451612903,0.390625,0.045576407506702415,0.6385021188272939,1274,155,0.5,0.9233416933321803,0.5789609417038512,0.08089586034872115,0.2791655633089833
5,validation,1,861,69,122,33,0.823963133640553,0.3235294117647059,0.2129032258064516,0.25680933852140075,0.07419354838709677,0.5693548387096774,1085,155,0.5,0.7505931321540064,0.38815380615126516,0.12337357935459199,0.3865868277277582
5,validation,2,854,0,135,20,0.8662041625371655,1.0,0.12903225806451613,0.22857142857142856,0.0,0.564516129032258,1009,155,0.5,0.9076452368361412,0.763767867429893,0.08684111481885605,0.29260572218576136
5,validation,3,827,8,120,35,0.8707070707070707,0.813953488372093,0.22580645161290322,0.35353535353535354,0.009580838323353293,0.608112806644775,990,155,0.5,0.8831214989376086,0.5816391654189812,0.09687798900788124,0.309898430067377
5,validation,4,943,96,93,62,0.8417085427135679,0.3924050632911392,0.4,0.3961661341853035,0.09239653512993262,0.6538017324350337,1194,155,0.5,0.765376137104536,0.5056167923597207,0.11925408540032593,0.37391423233394144
5,validation,5,842,3,124,31,0.873,0.9117647058823529,0.2,0.328042328042328,0.0035502958579881655,0.598224852071006,1000,155,0.5,0.8470929566711204,0.5527069457102889,0.10117018173904828,0.32896903457922816
5,validation,6,913,3,124,31,0.8814192343604108,0.9117647058823529,0.2,0.328042328042328,0.0032751091703056767,0.5983624454148472,1071,155,0.5,0.9104662628539231,0.6520365226955008,0.08573999413344738,0.28749503133771026
5,validation,7,914,28,120,35,0.8650865998176845,0.5555555555555556,0.22580645161290322,0.3211009174311927,0.029723991507430998,0.5980412300527361,1097,155,0.5,0.843250462297103,0.4825760387895105,0.10145054334941749,0.32783793220118923
5,validation,8,1242,29,69,86,0.9312762973352033,0.7478260869565218,0.5548387096774193,0.6370370370370371,0.022816679779701022,0.7660110149488591,1426,155,0.5,0.9536407705388188,0.7472874710870142,0.07527228726700996,0.26943451131165064
5,validation,9,606,0,153,2,0.7989487516425755,1.0,0.012903225806451613,0.025477707006369428,0.0,0.5064516129032258,761,155,0.5,0.7623442989460236,0.4867830315128143,0.14876326087519404,0.4605624045831851
10,train,0,2932,83,408,212,0.8649243466299863,0.7186440677966102,0.3419354838709677,0.4633879781420765,0.027529021558872307,0.6572032311560477,3635,620,0.5,0.8953811587225164,0.6493232340390405,0.09655324336296206,0.3041934664480666
10,train,1,2999,97,377,243,0.8724434876210979,0.7147058823529412,0.3919354838709677,0.50625,0.03133074935400517,0.6803023672584813,3716,620,0.5,0.8990096482453948,0.6331052765261038,0.09340398147768285,0.29738042390358915
10,train,2,3259,96,335,285,0.8915723270440251,0.7480314960629921,0.4596774193548387,0.5694305694305695,0.028614008941877794,0.7155317052064805,3975,620,0.5,0.9117696264602663,0.7134156448850932,0.08017519226355144,0.26099518555728896
10,train,3,2924,40,385,235,0.8814174107142857,0.8545454545454545,0.3790322580645161,0.5251396648044693,0.01349527665317139,0.6827684907056724,3584,620,0.5,0.926391972487049,0.7393235033689259,0.08626572257218164,0.27331483962690534
10,train,4,3249,85,317,303,0.8983308042488619,0.7809278350515464,0.48870967741935484,0.6011904761904762,0.02549490101979604,0.7316073881997794,3954,620,0.5,0.907297250227374,0.7033295566645822,0.08044602181378124,0.2634891792055931
10,train,5,3198,228,350,270,0.8571428571428571,0.5421686746987951,0.43548387096774194,0.48300536672629696,0.06654991243432574,0.6844669792667081,4046,620,0.5,0.8721804794456057,0.5369482171015862,0.09415385867504969,0.29949865988935886
10,train,6,3123,19,352,268,0.9013822434875066,0.9337979094076655,0.432258064516129,0.5909592061742006,0.0060471037555697,0.7131054803802797,3762,620,0.5,0.922227469661814,0.7768216656212318,0.07897606329089331,0.26256931170002873
10,train,7,3318,180,269,351,0.8909664885866926,0.6610169491525424,0.5661290322580645,0.6099044309296264,0.051457975986277875,0.7573355281358933,4118,620,0.5,0.9208944281524928,0.6204657483983662,0.07790594115132381,0.2456629316574266
10,train,8,3087,111,334,286,0.8834468308014667,0.7204030226700252,0.4612903225806452,0.5624385447394297,0.03470919324577861,0.7132905646674332,3818,620,0.5,0.8993973047670923,0.676617169898901,0.08648070595436746,0.281436194841905
10,train,9,2865,79,341,248,0.8811208604585338,0.7584097859327217,0.42105263157894735,0.5414847161572053,0.026834239130434784,0.6971091962242563,3533,589,0.5,0.9394313547279841,0.6887374124459072,0.077161183234497,0.24159638405172504
10,validation,0,1029,90,47,108,0.8924646781789639,0.5454545454545454,0.6967741935483871,0.6118980169971672,0.08042895442359249,0.8081726195623973,1274,155,0.5,0.9434114560811786,0.6349021572879321,0.0708644425896826,0.227522346342072
10,validation,1,835,95,80,75,0.8387096774193549,0.4411764705882353,0.4838709677419355,0.46153846153846156,0.10215053763440861,0.6908602150537635,1085,155,0.5,0.820013874436351,0.45706734801423404,0.11607067567382816,0.35922332903998866
10,validation,2,833,21,69,86,0.910802775024777,0.8037383177570093,0.5548387096774193,0.6564885496183206,0.02459016393442623,0.7651242728714965,1009,155,0.5,0.9271738309284581,0.7947443013831297,0.06869339388323743,0.23582762241146227
