epoch,split,node,tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,balanced_accuracy,n,positive,threshold,roc_auc,average_precision,brier,log_loss
5,train,0,1153,74,49,199,0.9166101694915254,0.7289377289377289,0.8024193548387096,0.763915547024952,0.06030969845150774,0.871054828193601,1475,248,0.5,0.9706042800431158,0.87698943244672,0.05990600024513124,0.20398855050565545
5,train,1,1311,21,141,107,0.8974683544303798,0.8359375,0.4314516129032258,0.5691489361702128,0.015765765765765764,0.70784292356873,1580,248,0.5,0.952166884626562,0.7957203490799534,0.07168443272314909,0.23066503223757914
5,train,2,1647,0,92,156,0.9514511873350924,1.0,0.6290322580645161,0.7722772277227723,0.0,0.814516129032258,1895,248,0.5,0.982171886323129,0.9234548785497644,0.040280712801499495,0.14282873120104927
5,train,3,1349,15,77,171,0.9429280397022333,0.9193548387096774,0.6895161290322581,0.7880184331797235,0.010997067448680353,0.8392595307917889,1612,248,0.5,0.9695954734651403,0.9022632110514632,0.04719731412357849,0.16882947411479127
5,train,4,1593,97,26,222,0.9365325077399381,0.6959247648902821,0.8951612903225806,0.783068783068783,0.05739644970414201,0.9188824203092193,1938,248,0.5,0.9860612712349686,0.9225193953696417,0.039106086435952425,0.12816992030941315
5,train,5,1292,7,104,144,0.9282482223658695,0.9536423841059603,0.5806451612903226,0.7218045112781954,0.005388760585065435,0.7876282003526286,1547,248,0.5,0.9758716382328838,0.9042234590262367,0.05442859514453354,0.1803066454011892
5,train,6,1295,8,113,135,0.9219858156028369,0.9440559440559441,0.5443548387096774,0.690537084398977,0.0061396776669224865,0.7691075805213774,1551,248,0.5,0.9898713886069368,0.9441724202473123,0.053110465977351695,0.16601475717652234
5,train,7,959,97,34,214,0.8995398773006135,0.6881028938906752,0.8629032258064516,0.7656529516994633,0.09185606060606061,0.8855235826001955,1304,248,0.5,0.9638929618768328,0.87357053658306,0.06894875715654955,0.2325751890891472
5,train,8,1054,17,67,181,0.9363153904473086,0.9141414141414141,0.7298387096774194,0.8116591928251121,0.015873015873015872,0.8569828469022017,1319,248,0.5,0.9828054877865124,0.9366814180230798,0.04875678000174263,0.16385388570773152
5,train,9,1031,0,159,89,0.8756841282251759,1.0,0.3588709677419355,0.5281899109792285,0.0,0.6794354838709677,1279,248,0.5,0.9913175432558431,0.9667886943899656,0.10038726744474111,0.34173474660647546
5,validation,0,431,11,14,48,0.9503968253968254,0.8135593220338984,0.7741935483870968,0.7933884297520661,0.024886877828054297,0.8746533352795212,504,62,0.5,0.9883593635965552,0.9280082668317308,0.03420701773214787,0.1191836389353506
5,validation,1,287,0,52,10,0.8510028653295129,1.0,0.16129032258064516,0.2777777777777778,0.0,0.5806451612903226,349,62,0.5,0.9906710127009104,0.9616688747174504,0.10531911623829796,0.32371745994944523
5,validation,2,450,2,19,43,0.9591439688715954,0.9555555555555556,0.6935483870967742,0.8037383177570093,0.004424778761061947,0.8445618041678562,514,62,0.5,0.993541250356837,0.9553637120184206,0.030277612012422944,0.10393195888887766
5,validation,3,682,7,4,58,0.9853528628495339,0.8923076923076924,0.9354838709677419,0.9133858267716536,0.010159651669085631,0.9626621096493282,751,62,0.5,0.998759305210918,0.9873425553440134,0.014209538843527,0.05832564481004254
5,validation,4,233,0,22,40,0.9254237288135593,1.0,0.6451612903225806,0.7843137254901961,0.0,0.8225806451612903,295,62,0.5,0.9885089298075591,0.9601319619299684,0.06045325794772454,0.1904733724240429
5,validation,5,371,0,34,28,0.9214780600461894,1.0,0.45161290322580644,0.6222222222222222,0.0,0.7258064516129032,433,62,0.5,0.9726110772976262,0.8964669400607974,0.05896926218162777,0.20213494176296315
5,validation,6,194,0,16,46,0.9375,1.0,0.7419354838709677,0.8518518518518519,0.0,0.8709677419354839,256,62,0.5,0.9957598935816429,0.9884223701045867,0.05757193197398443,0.20776034961784362
5,validation,7,435,2,11,51,0.9739478957915831,0.9622641509433962,0.8225806451612904,0.8869565217391304,0.004576659038901602,0.9090019930611943,499,62,0.5,0.9970842252897321,0.9807188762964759,0.028875354391573568,0.11483200250128962
5,validation,8,332,33,10,52,0.8992974238875878,0.611764705882353,0.8387096774193549,0.7074829931972789,0.09041095890410959,0.8741493592576226,427,62,0.5,0.9617764030048608,0.8165441172394159,0.06451116284772393,0.18996279763602558
5,validation,9,230,0,61,1,0.791095890410959,1.0,0.016129032258064516,0.031746031746031744,0.0,0.5080645161290323,292,62,0.5,0.9901823281907434,0.9684893076792688,0.18704192422269617,0.7306791538022017
10,train,0,1203,24,44,204,0.9538983050847457,0.8947368421052632,0.8225806451612904,0.8571428571428571,0.019559902200488997,0.9015103714804007,1475,248,0.5,0.9894543470831033,0.9507015408854249,0.03600021177902987,0.12582207803217366
10,train,1,1274,58,17,231,0.9525316455696202,0.7993079584775087,0.9314516129032258,0.8603351955307262,0.04354354354354354,0.9439540346798412,1580,248,0.5,0.9871706383803158,0.9474163356196449,0.04706811983304023,0.17471712916863763
